EnergyAboveHull,Coeficient of Thermal Expansion (10^-6 K-1)_AB_avg,Asite_HHIp_min,Bsite0_IsFCC,Asite_HHIp_weighted_avg, BP (K)_AB_avg,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_max,Bsite0_Group,Asite_Ionic Radius (angstroms)_range,Bsite_IsFCC_weighted_avg,MendeleevNumber_AB_avg,Asite_HHIr_min,Bsite_NUnfilled_weighted_avg,BCCenergy_pa_AB_avg,Bsite_Electro-  negativity_max,Asite_electrical conductivity_max,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,Bsite0_NUnfilled,Bsite_NUnfilled_min,Asite_GSenergy_pa_max,Bsite0_NdUnfilled,Heat of Vaporization_AB_avg,Asite_ BP (K)_weighted_avg,Bsite_Group_max,Second Ionization Potential  (V)_AB_avg,At. Radius   (angstroms)_AB_avg,Asite_shannon_radii_range,Asite_BCCenergydiff_min,Asite_HHIr_weighted_avg,Bsite_Group_weighted_avg,Asite_ BP (K)_max,Bsite0_At. Radius   (angstroms),num_of_atoms_Asite0,Bsite_IsBCC_weighted_avg,HHIp_AB_avg,Bsite_NdUnfilled_weighted_avg,Bsite_NdValence_weighted_avg,BCCfermi_AB_ratio,Asite_NUnfilled_max,Bsite_Heat of Vaporization_weighted_avg,Asite_BCCenergy_pa_max,Asite_BCCvolume_pa_range,MendeleevNumber_AB_ratio,num_of_atoms_Bsite0,Bsite0_NdValence,Bsite_BCCvolume_pa_max,Bsite_IsFCC_max,Asite_IsRareEarth_max,BCCenergydiff_AB_diff,Asite_heat of fusion_min,GSenergy_pa_AB_avg,Bsite_BCCfermi_weighted_avg,Atomic Radius (Ã…)_AB_avg,Bsite_Most stable oxidation State_range,Asite_Ionic Radius (angstroms)_min,Asite_MendeleevNumber_min,BCCfermi_AB_avg,num_of_atoms_Asite0.1,Electron Affinity (kJ/mol)_AB_avg,heat of fusion_AB_diff,Bsite_thermal conductivity_max,Bsite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,Asite_electrical conductivity_weighted_avg,First Ionization Potential (V)_AB_avg,Asite_ICSDVolume_range,Electro-  negativity_AB_diff,Bsite_NdValence_max,Bsite0_BCCenergy_pa,num_of_atoms_Bsite0.1,Asite_NUnfilled_weighted_avg,Asite_thermal conductivity_max,Compositions
0,-0.718756517,-0.527690944,-0.342947486,0.523453109,0.452830597,0.617672735,0.35798188,0.087764039,-0.523746684,-0.025377421,-1.641870904,-0.387304838,-0.670864621,0.165551149,2.213474323,-0.679419592,-0.451032159,0.16158573,0.606959783,-0.256079749,0.62670562,0.589464066,-0.206752045,0.097269391,0.033082619,-0.718887363,-0.551591486,0.018469959,0.229433815,0.739391241,-0.619567992,-1.821287613,1.20955163,0.484460752,-0.178818349,0.25076301,1.036903381,0.464343525,-0.1227878,0.60255405,-0.735711994,-0.371699352,0.929128201,0.401369932,-0.742180795,-0.62832629,0.964847621,1.29601467,-0.392302293,-0.640919942,0.439404344,-0.743660136,-0.883586776,-0.538743589,-1.013743412,1.806008496,-1.821287613,0.110334758,0.539427146,-0.095164245,-0.27227197,0.697396134,0.660738217,-0.27055511,-0.528218479,-0.201018211,-0.363868339,0.929128201,0.398880297,2.182598889,Ca2La6Fe8O24
70.17877054,0.277451037,-0.527690944,-0.342947486,0.523453109,-0.183851007,0.617672735,2.29554374,0.087764039,-0.523746684,1.502206827,-1.641870904,0.161335538,1.988156256,0.040537187,2.213474323,-0.679419592,0.014230426,0.66270932,0.606959783,-1.912334019,-0.208215122,0.589464066,1.984592428,1.871755606,0.410446183,-0.718887363,-0.551591486,0.018469959,2.487483965,0.739391241,-0.029501619,-1.821287613,-1.143675898,1.45591315,-2.12488659,2.156586587,2.710835643,0.464343525,-1.202996506,0.60255405,-0.735711994,-0.589865861,0.929128201,2.037381761,0.807251401,-0.62832629,0.964847621,0.880595135,-0.392302293,1.968932351,-1.689778113,0.217467794,-0.883586776,-0.538743589,-1.013743412,0.562824526,-1.821287613,0.176777047,2.121453518,-0.938878779,1.525670726,0.697396134,-2.025485206,-0.27055511,-0.432351005,1.692823691,2.226978699,0.929128201,0.398880297,2.182598889,Ca2La6Ga8O24
36.2353928,0.529655481,-0.527690944,-0.342947486,0.523453109,-0.467729227,0.617672735,-0.029530492,0.087764039,-0.523746684,-0.266574934,-1.641870904,0.161335538,-0.963931151,-1.584644325,2.213474323,-0.679419592,0.014230426,0.66270932,0.606959783,0.157983818,-0.532747671,0.589464066,-0.645020939,-0.12402912,0.326587613,-0.718887363,-0.551591486,0.018469959,-0.222176215,0.739391241,-0.16062748,-1.821287613,1.20955163,0.233763359,0.307698711,-0.225692884,0.644918703,0.464343525,-1.62287215,0.60255405,-0.735711994,-0.322678132,0.929128201,-0.007633026,-0.789458892,-0.62832629,0.964847621,-0.545944618,-0.392302293,-1.004729768,1.395589722,-0.749347284,-0.883586776,-0.538743589,-1.013743412,2.36430463,-1.821287613,-0.208588231,0.377563302,-1.637286921,1.980846092,0.697396134,0.036202039,-0.27055511,0.813926167,-0.674478687,-0.649421024,0.929128201,0.398880297,2.182598889,Ca2La6Mn8O24
159.0245737,-0.516992961,-0.527690944,2.915898327,0.523453109,0.431802581,0.617672735,1.133006624,0.087764039,2.784668718,0.457017605,-1.641870904,-1.484585591,0.755243943,0.665606999,2.213474323,-0.679419592,-1.381557329,-0.840661451,0.606959783,-1.084206884,0.876895911,0.589464066,0.669785744,0.911975764,-0.386210231,-0.718887363,-0.551591486,0.018469959,1.132653875,0.739391241,-1.275197295,-1.821287613,-1.143675898,0.045740314,-1.151852469,1.203674798,1.740052016,0.464343525,0.200904877,0.60255405,-0.735711994,-0.455276513,0.929128201,1.219375846,-0.828140972,1.591529778,0.964847621,-0.018840331,-0.392302293,0.714758406,-0.714454095,-0.715224399,-0.883586776,-0.538743589,-1.013743412,1.132295302,-1.821287613,1.266430592,-0.115736029,0.128547942,0.091868323,0.697396134,0.323345109,-0.27055511,-0.911688378,0.74590274,1.025676655,0.929128201,0.398880297,2.182598889,Ca2La6Ni8O24
25.68546426,-0.945740516,-0.527690944,-0.342947486,0.523453109,0.553297786,0.617672735,-1.57957998,0.087764039,-0.523746684,-3.562940944,-1.641870904,2.355897044,0.388011869,-2.772276969,2.213474323,-0.679419592,1.875280767,2.667203682,0.606959783,1.814238088,0.227294691,0.589464066,-2.398096517,-1.287895367,1.584466162,-0.718887363,-0.551591486,0.018469959,-2.028616334,0.739391241,1.806260429,-1.821287613,-1.143675898,1.45591315,2.253766951,-2.131516461,2.224099397,0.464343525,-0.639540038,0.60255405,-0.735711994,3.027105219,0.929128201,-1.643644855,1.722727289,-0.62832629,0.964847621,-0.095342837,-0.392302293,0.348915612,-1.262565393,1.332148708,-0.883586776,-0.538743589,-1.013743412,0.81226487,-1.821287613,0.031932857,0.094301577,-1.467265659,-0.6819298,0.697396134,-1.248763201,-0.27055511,1.724667177,-2.56832059,0.667859934,0.929128201,0.398880297,2.182598889,Ca2La6Sc8O24
300.9201139,-1.122283627,-0.527690944,-0.342947486,0.523453109,1.080166416,0.617672735,-1.192067608,0.087764039,-0.523746684,-0.990167473,-1.641870904,1.807256668,-0.358112639,-1.647151307,2.213474323,-0.679419592,1.410018182,2.166080092,0.606959783,1.400174521,1.303112943,0.589464066,-1.959827622,-0.968241961,1.207102597,-0.718887363,-0.551591486,0.018469959,-1.577006305,0.739391241,1.216194056,-1.821287613,-1.143675898,0.077077488,1.767249891,-1.655060567,4.123199818,0.464343525,0.752338474,0.60255405,-0.735711994,-0.134573451,0.929128201,-1.234641898,0.570860913,-0.62832629,0.964847621,-0.101931248,-0.392302293,-0.388380936,-2.518514462,0.4335794,-0.883586776,-0.538743589,-1.013743412,0.078943147,-1.821287613,0.057180927,-0.385509101,-1.337299531,-1.000552556,0.697396134,-0.846762902,-0.27055511,0.861859904,-2.094860114,-0.059134911,0.929128201,0.398880297,2.182598889,Ca2La6Ti8O24
351.647886,-1.147504071,-0.527690944,-0.342947486,0.523453109,1.185306497,0.617672735,-0.804555236,0.087764039,-0.523746684,-0.74896996,-1.641870904,1.258616291,-0.998427132,-1.084588475,2.213474323,-0.679419592,0.944755597,1.664956501,0.606959783,0.986110953,1.495223345,0.589464066,-1.521558728,-0.529743059,0.871668318,-0.718887363,-0.551591486,0.018469959,-1.125396275,0.739391241,0.691690614,-1.821287613,1.20955163,0.766495319,1.280732831,-1.178604672,1.035458628,0.464343525,1.000888209,0.60255405,-0.735711994,-0.205453476,0.929128201,-0.82563894,-0.252207784,-0.62832629,0.964847621,1.29601467,-0.392302293,-0.964490118,0.442407548,-0.288688335,-0.883586776,-0.538743589,-1.013743412,1.807762003,-1.821287613,0.455834663,-1.194828317,-1.149807413,-1.046070093,0.697396134,-0.96162013,-0.27055511,0.430456268,-1.621399638,-0.683032574,0.929128201,0.398880297,2.182598889,Ca2La6V8O24
40.83588444,-0.548518517,-0.527690944,-0.342947486,0.523453109,0.635073405,0.617672735,0.745494252,-0.08593312,-0.523746684,0.457017605,-1.641870904,-0.935945215,0.038541471,0.478086056,2.213474323,-0.656789641,-0.916294744,-0.33953786,0.606959783,-0.670143317,0.39076724,0.636279815,0.23151685,0.301765609,-0.396692552,-0.078587981,-0.551591486,0.018469959,0.681043845,0.796011037,-0.947382643,-1.821287613,-1.143675898,-0.257916904,-0.665335409,0.727218904,-0.158191161,0.872229982,0.152350976,0.60255405,-0.714100109,-0.205453476,0.929128201,0.810372889,-0.804501923,-0.62832629,0.964847621,0.006789263,-0.392302293,0.012570159,0.174640364,-0.884417037,-0.883586776,-0.538743589,-1.013743412,0.092394247,-1.821287613,0.72160382,-0.103210851,0.326693022,0.000833249,0.647195792,0.517166682,-0.039322131,-0.660036257,0.272442264,0.273408154,0.929128201,0.760162181,2.182598889,Ca2Pr6Co8O24
17.80811191,-1.569946515,-0.527690944,-0.342947486,0.523453109,0.403765226,0.617672735,-0.417042864,-0.08593312,-0.523746684,-0.266574934,-1.641870904,0.709975915,-1.226423194,-0.897067532,2.213474323,-0.656789641,0.479493012,1.163832911,0.606959783,0.157983818,0.088751818,0.636279815,-1.083289833,0.072270856,0.358034577,-0.078587981,-0.551591486,0.018469959,-0.673786245,0.796011037,0.232750102,-1.821287613,1.20955163,0.703820971,0.307698711,-0.225692884,-0.491552703,0.872229982,-0.238392327,0.60255405,-0.714100109,-0.018850962,0.929128201,-0.007633026,-0.6476246,-0.62832629,0.964847621,1.226060108,-0.392302293,-1.187784726,1.737823367,-0.907165627,-0.883586776,-0.538743589,-1.013743412,1.005103275,-1.821287613,0.641873073,-0.837378997,0.19246571,-1.842626983,0.647195792,-1.053505913,-0.039322131,0.394505965,-0.674478687,-0.95912446,0.929128201,0.760162181,2.182598889,Ca2Pr6Cr8O24
51.5283642,-0.699841183,-0.527690944,-0.342947486,0.523453109,0.494886629,0.617672735,0.35798188,-0.08593312,-0.523746684,0.215820092,-1.641870904,-0.387304838,-0.615503896,0.165551149,2.213474323,-0.656789641,-0.451032159,0.16158573,0.606959783,-0.256079749,0.178105493,0.636279815,-0.206752045,-0.058869003,-0.187046127,-0.078587981,-0.551591486,0.018469959,0.229433815,0.796011037,-0.619567992,-1.821287613,1.20955163,0.484460752,-0.178818349,0.25076301,-0.228005757,0.872229982,-0.1227878,0.60255405,-0.714100109,-0.150038184,0.929128201,0.401369932,-0.742180795,-0.62832629,0.964847621,1.237210406,-0.392302293,-0.583861453,0.439404344,-0.952662808,-0.883586776,-0.538743589,-1.013743412,0.246984257,-1.821287613,0.110334758,0.357330322,-0.095164245,-0.27227197,0.647195792,0.531523835,-0.039322131,-0.42036757,-0.201018211,-0.363868339,0.929128201,0.760162181,2.182598889,Ca2Pr6Fe8O24
128.9784871,0.29636637,-0.527690944,-0.342947486,0.523453109,-0.141794975,0.617672735,2.29554374,-0.08593312,-0.523746684,1.74340434,-1.641870904,0.161335538,2.043516981,0.040537187,2.213474323,-0.656789641,0.014230426,0.66270932,0.606959783,-1.912334019,-0.65681525,0.636279815,1.984592428,1.715617211,0.190317437,-0.078587981,-0.551591486,0.018469959,2.487483965,0.796011037,-0.029501619,-1.821287613,-1.143675898,1.45591315,-2.12488659,2.156586587,0.644797923,0.872229982,-1.202996506,0.60255405,-0.714100109,-0.425117696,0.929128201,2.037381761,0.807251401,-0.62832629,0.964847621,0.821790871,-0.392302293,2.02599084,-1.689778113,0.008465123,-0.883586776,-0.538743589,-1.013743412,-0.996199713,-1.821287613,0.176777047,1.939356694,-0.938878779,1.525670726,0.647195792,-2.154699587,-0.039322131,-0.324500096,1.692823691,2.226978699,0.929128201,0.760162181,2.182598889,Ca2Pr6Ga8O24
36.79978948,0.548570814,-0.527690944,-0.342947486,0.523453109,-0.425673194,0.617672735,-0.029530492,-0.08593312,-0.523746684,-0.025377421,-1.641870904,0.161335538,-0.908570426,-1.584644325,2.213474323,-0.656789641,0.014230426,0.66270932,0.606959783,0.157983818,-0.981347799,0.636279815,-0.645020939,-0.280167515,0.106458867,-0.078587981,-0.551591486,0.018469959,-0.222176215,0.796011037,-0.16062748,-1.821287613,1.20955163,0.233763359,0.307698711,-0.225692884,-0.432390174,0.872229982,-1.62287215,0.60255405,-0.714100109,-0.08822882,0.929128201,-0.007633026,-0.789458892,-0.62832629,0.964847621,-0.604748881,-0.392302293,-0.947671279,1.395589722,-0.958349955,-0.883586776,-0.538743589,-1.013743412,0.805280391,-1.821287613,-0.208588231,0.195466479,-1.637286921,1.980846092,0.647195792,-0.093012343,-0.039322131,0.921777076,-0.674478687,-0.649421024,0.929128201,0.760162181,2.182598889,Ca2Pr6Mn8O24
150.7428838,-0.498077628,-0.527690944,2.915898327,0.523453109,0.473858613,0.617672735,1.133006624,-0.08593312,2.784668718,0.698215118,-1.641870904,-1.484585591,0.810604668,0.665606999,2.213474323,-0.656789641,-1.381557329,-0.840661451,0.606959783,-1.084206884,0.428295784,0.636279815,0.669785744,0.75583737,-0.606338977,-0.078587981,-0.551591486,0.018469959,1.132653875,0.796011037,-1.275197295,-1.821287613,-1.143675898,0.045740314,-1.151852469,1.203674798,0.13862241,0.872229982,0.200904877,0.60255405,-0.714100109,-0.255418083,0.929128201,1.219375846,-0.828140972,1.591529778,0.964847621,-0.077644594,-0.392302293,0.771816895,-0.714454095,-0.92422707,-0.883586776,-0.538743589,-1.013743412,-0.426728937,-1.821287613,1.266430592,-0.297832853,0.128547942,0.091868323,0.647195792,0.194130728,-0.039322131,-0.803837469,0.74590274,1.025676655,0.929128201,0.760162181,2.182598889,Ca2Pr6Ni8O24
77.24412189,-0.926825183,-0.527690944,-0.342947486,0.523453109,0.595353818,0.617672735,-1.57957998,-0.08593312,-0.523746684,-3.321743431,-1.641870904,2.355897044,0.443372594,-2.772276969,2.213474323,-0.656789641,1.875280767,2.667203682,0.606959783,1.814238088,-0.221305436,0.636279815,-2.398096517,-1.444033762,1.364337416,-0.078587981,-0.551591486,0.018469959,-2.028616334,0.796011037,1.806260429,-1.821287613,-1.143675898,1.45591315,2.253766951,-2.131516461,0.391009167,0.872229982,-0.639540038,0.60255405,-0.714100109,4.135411057,0.929128201,-1.643644855,1.722727289,-0.62832629,0.964847621,-0.154147101,-0.392302293,0.405974101,-1.262565393,1.123146037,-0.883586776,-0.538743589,-1.013743412,-0.746759369,-1.821287613,0.031932857,-0.087795247,-1.467265659,-0.6819298,0.647195792,-1.377977582,-0.039322131,1.832518086,-2.56832059,0.667859934,0.929128201,0.760162181,2.182598889,Ca2Pr6Sc8O24
321.317908,-1.103368294,-0.527690944,-0.342947486,0.523453109,1.122222448,0.617672735,-1.192067608,-0.08593312,-0.523746684,-0.74896996,-1.641870904,1.807256668,-0.302751914,-1.647151307,2.213474323,-0.656789641,1.410018182,2.166080092,0.606959783,1.400174521,0.854512816,0.636279815,-1.959827622,-1.124380356,0.986973851,-0.078587981,-0.551591486,0.018469959,-1.577006305,0.796011037,1.216194056,-1.821287613,-1.143675898,0.077077488,1.767249891,-1.655060567,1.381217597,0.872229982,0.752338474,0.60255405,-0.714100109,0.148946647,0.929128201,-1.234641898,0.570860913,-0.62832629,0.964847621,-0.160735512,-0.392302293,-0.331322447,-2.518514462,0.224576729,-0.883586776,-0.538743589,-1.013743412,-1.480081092,-1.821287613,0.057180927,-0.567605925,-1.337299531,-1.000552556,0.647195792,-0.975977284,-0.039322131,0.969710813,-2.094860114,-0.059134911,0.929128201,0.760162181,2.182598889,Ca2Pr6Ti8O24
366.0887315,-1.128588738,-0.527690944,-0.342947486,0.523453109,1.22736253,0.617672735,-0.804555236,-0.08593312,-0.523746684,-0.507772447,-1.641870904,1.258616291,-0.943066407,-1.084588475,2.213474323,-0.656789641,0.944755597,1.664956501,0.606959783,0.986110953,1.046623218,0.636279815,-1.521558728,-0.685881453,0.651539572,-0.078587981,-0.551591486,0.018469959,-1.125396275,0.796011037,0.691690614,-1.821287613,1.20955163,0.766495319,1.280732831,-1.178604672,-0.228759065,0.872229982,1.000888209,0.60255405,-0.714100109,0.059576181,0.929128201,-0.82563894,-0.252207784,-0.62832629,0.964847621,1.237210406,-0.392302293,-0.907431629,0.442407548,-0.497691006,-0.883586776,-0.538743589,-1.013743412,0.248737763,-1.821287613,0.455834663,-1.376925141,-1.149807413,-1.046070093,0.647195792,-1.090834512,-0.039322131,0.538307177,-1.621399638,-0.683032574,0.929128201,0.760162181,2.182598889,Ca2Pr6V8O24
53.46888932,0.009483815,-0.527690944,-0.342947486,0.610255308,0.482620287,0.617672735,0.745494252,-0.722822704,-0.523746684,0.155520714,-1.641870904,-0.935945215,-0.5971764,0.478086056,2.213474323,0.010793904,-0.916294744,-0.33953786,0.606959783,-0.670143317,0.797348802,0.466572726,0.23151685,0.820895034,-1.6545711,0.588390543,-0.551591486,-0.924916215,0.681043845,0.590764275,-0.947382643,-1.821287613,-1.143675898,-0.187408262,-0.665335409,0.727218904,-0.272548795,0.464343525,0.152350976,0.60255405,-0.454757487,-0.468198395,0.929128201,0.810372889,-0.804501923,-0.62832629,-1.036433089,-0.002299411,-0.392302293,-0.615032885,0.174640364,-0.961193529,-0.883586776,-0.538743589,-1.013743412,-0.041757441,-1.821287613,0.22328665,0.924335511,0.326693022,0.000833249,0.684846049,1.507810274,0.088254685,-0.33648353,0.272442264,0.273408154,0.929128201,0.398880297,2.182598889,Ca2Y6Co8O24
48.12922435,-1.011944183,-0.527690944,-0.342947486,0.610255308,0.251312108,0.617672735,-0.417042864,-0.722822704,-0.523746684,-0.568071825,-1.641870904,0.709975915,-1.862141064,-0.897067532,2.213474323,0.010793904,0.479493012,1.163832911,0.606959783,0.157983818,0.495333379,0.466572726,-1.083289833,0.591400281,-0.899843971,0.588390543,-0.551591486,-0.924916215,-0.673786245,0.590764275,0.232750102,-1.821287613,1.20955163,0.774329613,0.307698711,-0.225692884,-0.579580726,0.464343525,-0.238392327,0.60255405,-0.454757487,-0.329855152,0.929128201,-0.007633026,-0.6476246,-0.62832629,-1.036433089,1.216971434,-0.392302293,-1.815387771,1.737823367,-0.983942119,-0.883586776,-0.538743589,-1.013743412,0.870951587,-1.821287613,0.143555903,0.190167365,0.19246571,-1.842626983,0.684846049,-0.06286232,0.088254685,0.718058692,-0.674478687,-0.95912446,0.929128201,0.398880297,2.182598889,Ca2Y6Cr8O24
41.72755501,-0.141838851,-0.527690944,-0.342947486,0.610255308,0.342433511,0.617672735,0.35798188,-0.722822704,-0.523746684,-0.085676799,-1.641870904,-0.387304838,-1.251221766,0.165551149,2.213474323,0.010793904,-0.451032159,0.16158573,0.606959783,-0.256079749,0.584687054,0.466572726,-0.206752045,0.460260422,-1.444924675,0.588390543,-0.551591486,-0.924916215,0.229433815,0.590764275,-0.619567992,-1.821287613,1.20955163,0.554969394,-0.178818349,0.25076301,-0.336849284,0.464343525,-0.1227878,0.60255405,-0.454757487,-0.427114644,0.929128201,0.401369932,-0.742180795,-0.62832629,-1.036433089,1.228121732,-0.392302293,-1.211464497,0.439404344,-1.029439299,-0.883586776,-0.538743589,-1.013743412,0.112832568,-1.821287613,-0.387982412,1.384876684,-0.095164245,-0.27227197,0.684846049,1.522167428,0.088254685,-0.096814843,-0.201018211,-0.363868339,0.929128201,0.398880297,2.182598889,Ca2Y6Fe8O24
135.2667822,0.854368703,-0.527690944,-0.342947486,0.610255308,-0.294248093,0.617672735,2.29554374,-0.722822704,-0.523746684,1.441907449,-1.641870904,0.161335538,1.407799111,0.040537187,2.213474323,0.010793904,0.014230426,0.66270932,0.606959783,-1.912334019,-0.250233688,0.466572726,1.984592428,2.234746637,-1.067561111,0.588390543,-0.551591486,-0.924916215,2.487483965,0.590764275,-0.029501619,-1.821287613,-1.143675898,1.526421792,-2.12488659,2.156586587,0.467018488,0.464343525,-1.202996506,0.60255405,-0.454757487,-0.631052903,0.929128201,2.037381761,0.807251401,-0.62832629,-1.036433089,0.812702196,-0.392302293,1.398387796,-1.689778113,-0.068311368,-0.883586776,-0.538743589,-1.013743412,-1.130351401,-1.821287613,-0.321540123,2.966903056,-0.938878779,1.525670726,0.684846049,-1.164055995,0.088254685,-0.000947368,1.692823691,2.226978699,0.929128201,0.398880297,2.182598889,Ca2Y6Ga8O24
48.09702561,1.106573147,-0.527690944,-0.342947486,0.610255308,-0.578126312,0.617672735,-0.029530492,-0.722822704,-0.523746684,-0.326874312,-1.641870904,0.161335538,-1.544288297,-1.584644325,2.213474323,0.010793904,0.014230426,0.66270932,0.606959783,0.157983818,-0.574766237,0.466572726,-0.645020939,0.238961911,-1.151419681,0.588390543,-0.551591486,-0.924916215,-0.222176215,0.590764275,-0.16062748,-1.821287613,1.20955163,0.304272,0.307698711,-0.225692884,-0.525090981,0.464343525,-1.62287215,0.60255405,-0.454757487,-0.38129046,0.929128201,-0.007633026,-0.789458892,-0.62832629,-1.036433089,-0.613837556,-0.392302293,-1.575274324,1.395589722,-1.035126447,-0.883586776,-0.538743589,-1.013743412,0.671128702,-1.821287613,-0.706905401,1.22301284,-1.637286921,1.980846092,0.684846049,0.89763125,0.088254685,1.245329803,-0.674478687,-0.649421024,0.929128201,0.398880297,2.182598889,Ca2Y6Mn8O24
104.8726387,0.059924704,-0.527690944,2.915898327,0.610255308,0.321405495,0.617672735,1.133006624,-0.722822704,2.784668718,0.396718227,-1.641870904,-1.484585591,0.174886797,0.665606999,2.213474323,0.010793904,-1.381557329,-0.840661451,0.606959783,-1.084206884,0.834877346,0.466572726,0.669785744,1.274966795,-1.864217525,0.588390543,-0.551591486,-0.924916215,1.132653875,0.590764275,-1.275197295,-1.821287613,-1.143675898,0.116248955,-1.151852469,1.203674798,0.000821803,0.464343525,0.200904877,0.60255405,-0.454757487,-0.505241121,0.929128201,1.219375846,-0.828140972,1.591529778,-1.036433089,-0.086733269,-0.392302293,0.144213851,-0.714454095,-1.001003561,-0.883586776,-0.538743589,-1.013743412,-0.560880626,-1.821287613,0.768113422,0.729713509,0.128547942,0.091868323,0.684846049,1.18477432,0.088254685,-0.480284742,0.74590274,1.025676655,0.929128201,0.398880297,2.182598889,Ca2Y6Ni8O24
81.08054607,-0.368822851,-0.527690944,-0.342947486,0.610255308,0.4429007,0.617672735,-1.57957998,-0.722822704,-0.523746684,-3.623240322,-1.641870904,2.355897044,-0.192345277,-2.772276969,2.213474323,0.010793904,1.875280767,2.667203682,0.606959783,1.814238088,0.185276126,0.466572726,-2.398096517,-0.924904336,0.106458867,0.588390543,-0.551591486,-0.924916215,-2.028616334,0.590764275,1.806260429,-1.821287613,-1.143675898,1.526421792,2.253766951,-2.131516461,0.233274513,0.464343525,-0.639540038,0.60255405,-0.454757487,2.75002876,0.929128201,-1.643644855,1.722727289,-0.62832629,-1.036433089,-0.163235776,-0.392302293,-0.221628943,-1.262565393,1.046369545,-0.883586776,-0.538743589,-1.013743412,-0.880911057,-1.821287613,-0.466384313,0.939751115,-1.467265659,-0.6819298,0.684846049,-0.38733399,0.088254685,2.156070813,-2.56832059,0.667859934,0.929128201,0.398880297,2.182598889,Ca2Y6Sc8O24
294.095838,-0.545365961,-0.527690944,-0.342947486,0.610255308,0.96976933,0.617672735,-1.192067608,-0.722822704,-0.523746684,-1.050466851,-1.641870904,1.807256668,-0.938469784,-1.647151307,2.213474323,0.010793904,1.410018182,2.166080092,0.606959783,1.400174521,1.261094377,0.466572726,-1.959827622,-0.60525093,-0.270904697,0.588390543,-0.551591486,-0.924916215,-1.577006305,0.590764275,1.216194056,-1.821287613,-1.143675898,0.14758613,1.767249891,-1.655060567,1.145274155,0.464343525,0.752338474,0.60255405,-0.454757487,-0.205453476,0.929128201,-1.234641898,0.570860913,-0.62832629,-1.036433089,-0.169824187,-0.392302293,-0.958925491,-2.518514462,0.147800237,-0.883586776,-0.538743589,-1.013743412,-1.614232781,-1.821287613,-0.441136243,0.459940437,-1.337299531,-1.000552556,0.684846049,0.014666309,0.088254685,1.29326354,-2.094860114,-0.059134911,0.929128201,0.398880297,2.182598889,Ca2Y6Ti8O24
260.8799975,-0.570586406,-0.527690944,-0.342947486,0.610255308,1.074909412,0.617672735,-0.804555236,-0.722822704,-0.523746684,-0.809269338,-1.641870904,1.258616291,-1.578784278,-1.084588475,2.213474323,0.010793904,0.944755597,1.664956501,0.606959783,0.986110953,1.453204779,0.466572726,-1.521558728,-0.166752027,-0.606338977,0.588390543,-0.551591486,-0.924916215,-1.125396275,0.590764275,0.691690614,-1.821287613,1.20955163,0.837003961,1.280732831,-1.178604672,-0.337543093,0.464343525,1.000888209,0.60255405,-0.454757487,-0.27171089,0.929128201,-0.82563894,-0.252207784,-0.62832629,-1.036433089,1.228121732,-0.392302293,-1.535034673,0.442407548,-0.574467498,-0.883586776,-0.538743589,-1.013743412,0.114586075,-1.821287613,-0.042482507,-0.349378779,-1.149807413,-1.046070093,0.684846049,-0.100190919,0.088254685,0.861859904,-1.621399638,-0.683032574,0.929128201,0.398880297,2.182598889,Ca2Y6V8O24
310.6979062,0.967860702,-0.815698819,-0.342947486,-1.270459004,-1.034901555,0.617672735,0.745494252,1.593139419,1.130461017,0.05502175,-1.641870904,-1.210265403,1.448094648,0.665606999,2.213474323,1.127204804,-0.916294744,-0.840661451,0.621619042,-0.670143317,-0.847719377,-1.132965354,0.669785744,0.551955871,-0.774056116,0.615069684,-0.909894507,-1.994087212,0.90684886,-1.217530478,-0.947382643,-0.859671681,-1.143675898,-1.563266893,-0.908593939,0.965446851,-0.565458852,-1.371145532,0.176627927,0.604830231,1.280368153,-0.675008821,-0.853799727,0.810372889,-0.804501923,1.591529778,-1.036433089,-1.123518942,-0.584645238,1.44714025,-0.269906865,0.412252597,-0.883586776,-0.538743589,-1.013743412,-0.748766683,-0.859671681,-0.368049725,-0.468849711,0.326693022,0.046350786,2.002605038,0.412000532,0.686271011,-1.462926358,0.74590274,0.273408154,-0.853799727,-1.226888181,2.182598889,Ca4Ba4Co4Ni4O24
229.9732189,0.95525048,-0.815698819,-0.342947486,-1.270459004,-0.994597857,0.617672735,0.745494252,1.593139419,0.303357167,-0.005277628,-1.641870904,-1.073105309,1.255078848,0.665606999,2.213474323,1.127204804,-0.916294744,-0.840661451,0.621619042,-0.670143317,-0.857101513,-1.132965354,0.669785744,0.43843793,-0.72164451,0.615069684,-0.909894507,-1.994087212,0.793946352,-1.217530478,-0.947382643,-0.859671681,-1.143675898,-1.639181197,-0.786964674,0.846332878,-0.611683191,-1.371145532,0.164489451,0.604830231,1.280368153,-0.668033608,0.037664237,0.810372889,-0.804501923,1.591529778,-1.036433089,-1.102410478,-0.584645238,1.257328566,-0.047633251,0.422205105,-0.883586776,-0.538743589,-1.013743412,-0.618985887,-0.859671681,-0.504256418,-0.420194211,0.326693022,0.023592018,2.002605038,0.492759521,0.686271011,-1.426976055,0.74590274,0.273408154,0.037664237,-1.226888181,2.182598889,Ca4Ba4Co6Ni2O24
